group,victim,country,sector,discovered,post_url,status,delisted_date,data_size,file_count,publication_status,leak_url,first_party
incransom,Asfaltos y Pavimentos S.A. (Asfalpasa),ES,Manufacturing,2026-09-02,http://incblog6qu4y4mm4zvw5nrmue6qbwtgjsxpw6b7ixzssu36tsajldoad.onion/blog/disclosures/6a98332a9cd108bf26b37c4c,listed,,,,,,no
incransom,Westfield Public School District,US,Education,2026-09-02,http://incblog6qu4y4mm4zvw5nrmue6qbwtgjsxpw6b7ixzssu36tsajldoad.onion/blog/disclosures/6a98339f9cd108bf26b38e4f,listed,,,,,,no
incransom,Trucka,MX,Transportation,2026-09-02,http://incblog6qu4y4mm4zvw5nrmue6qbwtgjsxpw6b7ixzssu36tsajldoad.onion/blog/disclosures/6a9834289cd108bf26b3a6ba,listed,,,,,,no
incransom,Policlinico Triestino,IT,Healthcare,2026-09-02,http://incblog6qu4y4mm4zvw5nrmue6qbwtgjsxpw6b7ixzssu36tsajldoad.onion/blog/disclosures/6a9835249cd108bf26b3d268,listed,,,,,,no
incransom,Multiver Ltée,CA,,2026-09-02,http://incblog6qu4y4mm4zvw5nrmue6qbwtgjsxpw6b7ixzssu36tsajldoad.onion/blog/disclosures/6a98358f9cd108bf26b3e38b,listed,,,,,,no
incransom,Metales Panamericanos,PA,Manufacturing,2026-09-02,http://incblog6qu4y4mm4zvw5nrmue6qbwtgjsxpw6b7ixzssu36tsajldoad.onion/blog/disclosures/6a9836399cd108bf26b3fe27,listed,,,,,,no
kairos,Ville de Libercourt,FR,Government & Defense,2026-09-02,http://kairosgeuzkzz3ajntqcyxl3ib36szz3mg62mb3zbui33pbk3uzo4qqd.onion,listed,,817 GB,,countdown,http://kairosgeuzkzz3ajntqcyxl3ib36szz3mg62mb3zbui33pbk3uzo4qqd.onion,yes
insomnia,N***************,US,,2026-09-02,http://i62huw7ve22rpyw6lnq3kmfump2dmsg4xpveec3ere73njwatrz74gad.onion/Company/Announce/,listed,,,,listed,http://i62huw7ve22rpyw6lnq3kmfump2dmsg4xpveec3ere73njwatrz74gad.onion,yes
akira,PennFab,,Manufacturing,2026-09-02,http://akiralkzxzq2dsrzsrvbr2xgbbu2wgsmxryd4csgfameg52n7efvr2id.onion,listed,,,,,,no
akira,ScrubaDub Auto Wash Centers,US,Retail & E-Commerce,2026-09-02,http://akiralkzxzq2dsrzsrvbr2xgbbu2wgsmxryd4csgfameg52n7efvr2id.onion,listed,,,,,,no
akira,Algra Group,NL,Other,2026-09-02,http://akiralkzxzq2dsrzsrvbr2xgbbu2wgsmxryd4csgfameg52n7efvr2id.onion,listed,,,,,,no
eclipse,part1.simplexengg.in,IN,Technology,2026-09-02,http://yecdjimqiaekprxza6wkqecma4bwt757qiyfjngsaxg7rkjv4xukpwad.onion/data/part1.simplexengg.in/,listed,,14.2 GiB,,published,http://yecdjimqiaekprxza6wkqecma4bwt757qiyfjngsaxg7rkjv4xukpwad.onion,yes
qilin,Uak University,TR,Education,2026-09-02,http://ijzn3sicrcy7guixkzjkib4ukbiilwc3xhnmby4mcbccnsd7j2rekvqd.onion/site/blog?uuid=759965bf-44b5-4772-93e8-cbd8e8be702b,listed,,,,countdown,http://ijzn3sicrcy7guixkzjkib4ukbiilwc3xhnmby4mcbccnsd7j2rekvqd.onion,yes
eclipse,Royal Plaza On Scotts,SG,Hospitality,2026-09-02,http://eclipse4g5kxfwsvpu4qx5sdcnrji6gxl5gt67bucjlgt35g7akvjoid.onion/place/luiusuxs7vt1g4fr/,listed,,,,,,no
thegentlemen,Seasia Infotech,IN,Technology,2026-09-02,http://i2ohjeeqe37jre4f2u7pyq73cbm6lecumdxapkvrlryna6rc3it4zsid.onion,listed,,,,,,no
payoutsking,Proliance Surgeons,US,Healthcare,2026-09-02,http://payoutsgn7cy6uliwevdqspncjpfxpmzgirwl2au65la7rfs5x3qnbqd.onion/vk6Pjo-nci31q-XyudGz-s0ZgCP-pphnHJ,listed,,,,,,no
incransom,specialtytextile.com,US,Manufacturing,2026-09-02,http://incblog6qu4y4mm4zvw5nrmue6qbwtgjsxpw6b7ixzssu36tsajldoad.onion/blog/disclosures/6a97ed959cd108bf26aadc1c,listed,,,,,,no
medusalocker,Licindia,IN,Other,2026-09-02,http://t33zoj4qwv455fog7qnb2azi5xcdxkixughmmduzbw2rtdgryqfbh6id.onion/company/banaoah/,listed,,,,,,no
aurora,Chip 1 Exchange,US,Technology,2026-09-02,http://u6lieui2dakbctcjea2bz4r4q32r7t36nwljovqbv7mxs6o2smgxixid.onion/blog/chip-1-exchange-13b819b4,listed,,,,,,no
qilin,Grayson Rural Electric Cooperative,US,Energy & Utilities,2026-09-02,http://ijzn3sicrcy7guixkzjkib4ukbiilwc3xhnmby4mcbccnsd7j2rekvqd.onion/site/blog?uuid=678d1dd9-022a-4521-8317-67e56329d10e,listed,,,,countdown,http://ijzn3sicrcy7guixkzjkib4ukbiilwc3xhnmby4mcbccnsd7j2rekvqd.onion,yes
anubis,Marlborough Partners,GB,Financial Services,2026-09-02,http://om6q4a6cyipxvt7ioudxt24cw4oqu4yodmqzl25mqd2hgllymrgu4aqd.onion/r/5VYRngWB4RHGrQhum0wZh8OC72oO1g3GU++a70ZsZ6tkH4WMROBRx4tJXAXmdwAp3e0NJ5M+6ftohrSE8ypGt5MGR0ZWd4,listed,,892 GB,,published,http://anubisyfkh5rixydjpoo3jqucauajz2juybrbtuglcppjj2y3eg3y6ad.onion,yes
global secret group,Quality Resource Pvt,US,Other,2026-09-01,http://o5lsqyar7ox25z734k6zaxt2vf7bsyi4q5rturi5iyxzqo3ica7bjsad.onion/project/8tEkAvb4TaoYSH37/,listed,,60.1 GB,,listed,http://o5lsqyar7ox25z734k6zaxt2vf7bsyi4q5rturi5iyxzqo3ica7bjsad.onion,yes
silentransomgroup,Holland & Knight,US,Professional Services,2026-09-01,,listed,,,,,,no
rhysida,Szechenyi Programiroda Nonprofit Kf,HU,Other,2026-09-01,http://rhysidafc6lm7qa2mkiukbezh7zuth3i4wof4mh2audkymscjm6yegad.onion,listed,,,,,,no
direwolf,Oportunidados,BR,,2026-09-01,http://direwolfcdkv5whaz2spehizdg22jsuf5aeje4asmetpbt6ri4jnd4qd.onion/api/public/articles/118,listed,,,,,,no
direwolf,Honeycomb Programs Inc,US,Other,2026-09-01,http://direwolfcdkv5whaz2spehizdg22jsuf5aeje4asmetpbt6ri4jnd4qd.onion/api/public/articles/116,listed,,,,,,no
direwolf,PT Intraco Penta Tbk,ID,Manufacturing,2026-09-01,http://direwolfcdkv5whaz2spehizdg22jsuf5aeje4asmetpbt6ri4jnd4qd.onion/api/public/articles/117,listed,,,,,,no
akira,Congressional Iron Works,,Manufacturing,2026-09-01,http://akiralkzxzq2dsrzsrvbr2xgbbu2wgsmxryd4csgfameg52n7efvr2id.onion,listed,,,,,,no
akira,Flex1,,,2026-09-01,http://akiralkzxzq2dsrzsrvbr2xgbbu2wgsmxryd4csgfameg52n7efvr2id.onion,listed,,,,,,no
akira,BYK Construction,US,Manufacturing,2026-09-01,http://akiralkzxzq2dsrzsrvbr2xgbbu2wgsmxryd4csgfameg52n7efvr2id.onion,listed,,,,,,no
nightspire,Transportes Montejo S.A.S.,CO,Transportation,2026-09-01,http://nspirebcv4sy3yydtaercuut34hwc4fsxqqv4b4ye4xmo6qp3vxhulqd.onion,listed,,,,,,no
bravox,SCHMIDT,US,,2026-09-01,http://bravoxxwcfz5qk43ychgveprpd5mw5hvxfs4a2uz2okx7mumiht4fzyd.onion/blog/a40b5212-3e7e-4866-a96b-2e16b1b61e4e,listed,,,,,,no
thegentlemen,CareerSource Palm Beach County,US,Professional Services,2026-09-01,http://i2ohjeeqe37jre4f2u7pyq73cbm6lecumdxapkvrlryna6rc3it4zsid.onion,listed,,,,,,no
thegentlemen,Nutex Health,US,Healthcare,2026-09-01,http://i2ohjeeqe37jre4f2u7pyq73cbm6lecumdxapkvrlryna6rc3it4zsid.onion,listed,,,,,,no
thegentlemen,The Sole,GB,Retail & E-Commerce,2026-09-01,http://i2ohjeeqe37jre4f2u7pyq73cbm6lecumdxapkvrlryna6rc3it4zsid.onion,listed,,,,,,no
black x,iwin,KR,Technology,2026-09-01,http://blackxppq2jvqyg4slyg3sbszv7ib2avaaycvhff5qipgdoepqi57xyd.onion/target/6a9191acc47afd2aed25132f,listed,,,,,,no
fulcrumsec,Manchester Airports Group,GB,Transportation,2026-09-01,http://4e3p3in2bl67hxchuwza7qvnpe7pyeloyztr5fnh257fxkovfhappjyd.onion/mag/,listed,,,,,,no
ransomhouse,"REXT Holdings Co., Ltd.",JP,Other,2026-09-01,http://zohlm7ahjwegcedoz7lrdrti7bvpofymcayotp744qhx6gjmxbuo2yid.onion/r/0a9134b3273d30891b3c95edea912dde64428957,listed,,,,,,no
wallstreet,Total Education Solutions,US,Education,2026-09-01,http://4dwiv37h7hhuhjpvtn72hme4ylcv3qoe65arfc6mbweal7als6ma7pyd.onion,listed,,,,,,no
krybit,seashellhospital.com,IN,Healthcare,2026-09-01,http://krybitqsdzwmhnitvwuhvsntfgf2wrhxveyxroxpc44c6gkft2cqldyd.onion/blog/1f6acc99bc4cf24c193c37f93cdb7646832889985bab111d38d1dd5fdbe1a6ea/,listed,,,,,,no
krybit,uicc.org,CH,Professional Services,2026-09-01,http://krybitqsdzwmhnitvwuhvsntfgf2wrhxveyxroxpc44c6gkft2cqldyd.onion/blog/e9a122ddcb62e924dca32e8ae95772f75bfd368a5aeb38ca883764cbbacf1df3/,listed,,,,,,no
krybit,tum.com.mx,MX,Education,2026-09-01,http://krybitqsdzwmhnitvwuhvsntfgf2wrhxveyxroxpc44c6gkft2cqldyd.onion/blog/ef6c76b6b5b16d083e8d389d65a557f0508753cdf9d6c9587a50f8e6141ffd45/,listed,,,,,,no
krybit,www.alphaplantes.com,CA,Agriculture and Food Production,2026-09-01,http://krybitqsdzwmhnitvwuhvsntfgf2wrhxveyxroxpc44c6gkft2cqldyd.onion/blog/4cbd84e6fad4c509ca2e838b55850baa2999b06d47e17b62c62de5e7c5108f11/,listed,,,,,,no
krybit,reignwoodpark.com,CN,Hospitality,2026-09-01,http://krybitqsdzwmhnitvwuhvsntfgf2wrhxveyxroxpc44c6gkft2cqldyd.onion/blog/a4b7783f228e95d687242d90c562f3c82007667ab2c25634bc4dcc7a97dd6b7f/,listed,,,,,,no
krybit,orex.co.th,TH,Other,2026-09-01,http://krybitqsdzwmhnitvwuhvsntfgf2wrhxveyxroxpc44c6gkft2cqldyd.onion/blog/0cc1b08a430375b81d49f1e0bc6faa8f0f963165831ba630bb530e6f4913437b/,listed,,,,,,no
krybit,amptc.net,US,Technology,2026-09-01,http://krybitqsdzwmhnitvwuhvsntfgf2wrhxveyxroxpc44c6gkft2cqldyd.onion/blog/1e58b691ac4e24572b7d184beddefa3fc67addeb830714852e3c5d87c5a54b4f/,listed,,,,,,no
krybit,dmt-group.com,DE,Technology,2026-09-01,http://krybitqsdzwmhnitvwuhvsntfgf2wrhxveyxroxpc44c6gkft2cqldyd.onion/blog/f6d3a75e05df78f42ef573ea36c91f4ae27682d98a1f4b152b836772912be9cd/,listed,,,,,,no
krybit,jswlaw.bt,BT,Professional Services,2026-09-01,http://krybitqsdzwmhnitvwuhvsntfgf2wrhxveyxroxpc44c6gkft2cqldyd.onion/blog/eef2674fa5fbd480f4e5d9e74b67388f89ebd936cb7b47cd9ac6449a0545c0de/,listed,,,,,,no
krybit,vedantaainstitute.in,IN,Education,2026-09-01,http://krybitqsdzwmhnitvwuhvsntfgf2wrhxveyxroxpc44c6gkft2cqldyd.onion/blog/a6192b6dd1341e11255961b0434a7f6b3ecbe1ca982dc4d8cb8035c2bbc8978e/,listed,,,,,,no
krybit,meccahighfeed.blogspot.com,SA,Agriculture and Food Production,2026-09-01,http://krybitqsdzwmhnitvwuhvsntfgf2wrhxveyxroxpc44c6gkft2cqldyd.onion/blog/1801921261dfee2323d1805c368ef40de7f9ea55a9c81b786eb119fdaceff14e/,listed,,,,,,no
krybit,transportesmontejo.com,MX,Transportation,2026-09-01,http://krybitqsdzwmhnitvwuhvsntfgf2wrhxveyxroxpc44c6gkft2cqldyd.onion/blog/6a9b514ef9eeea3ab76331ed34f0b796b5026d954b82857cac761f071d677438/,listed,,,,,,no
krybit,southsign.in,IN,Professional Services,2026-09-01,http://krybitqsdzwmhnitvwuhvsntfgf2wrhxveyxroxpc44c6gkft2cqldyd.onion/blog/345b9d9a8ff8d46121bcb22a787654becef59c35fa7f13e5489693a22437268d/,listed,,,,,,no
krybit,hccd-construction.com,US,Manufacturing,2026-09-01,http://krybitqsdzwmhnitvwuhvsntfgf2wrhxveyxroxpc44c6gkft2cqldyd.onion/blog/e6c5461f72626d0dd12186aa932006643c9a45b9cc7c4c024ccb73ad550c7b98/,listed,,,,,,no
majinahanashi,TERRACOM & MONTCAU,ES,Technology,2026-09-01,http://lthicpjqc7gkn5eq3epxndc2uig3yngvcbdya4u3m3byjod5km4yuwqd.onion,listed,,,,,,no
medusalocker,Lawter,US,Manufacturing,2026-09-01,http://t33zoj4qwv455fog7qnb2azi5xcdxkixughmmduzbw2rtdgryqfbh6id.onion/company/baoatah/,listed,,,,,,no
qilin,Commission de la construction du Quebec,CA,Government & Defense,2026-09-01,http://ijzn3sicrcy7guixkzjkib4ukbiilwc3xhnmby4mcbccnsd7j2rekvqd.onion/site/blog?uuid=bb124a20-c23d-4d26-a952-fefc3b6d6fc2,listed,,,,countdown,http://ijzn3sicrcy7guixkzjkib4ukbiilwc3xhnmby4mcbccnsd7j2rekvqd.onion,yes
everest,Rise UP,,Technology,2026-09-01,http://everestndkvzcibcje2cqxhre2hmmybl3rn2gwzwsblz7gx6uryn5rad.onion/news/rise-up,listed,,,,,,no
everest,VIVOTEK,TW,Technology,2026-09-01,http://everestndkvzcibcje2cqxhre2hmmybl3rn2gwzwsblz7gx6uryn5rad.onion/news/vivotek,listed,,,,,,no
everest,Italtel Peru,PE,Technology,2026-09-01,http://everestndkvzcibcje2cqxhre2hmmybl3rn2gwzwsblz7gx6uryn5rad.onion/news/italtel-peru,listed,,,,,,no
lockbit5,svfcu.org,US,Financial Services,2026-08-31,http://lockbitapt67g6rwzjbcxnww5efpg4qok6vpfeth7wx3okj52ks4wtad.onion/post/2a3539977521ffdbf815d0e0ecc2a2c8,listed,,,,,,no
lockbit5,hoaattorneys.com,US,Professional Services,2026-08-31,http://lockbitapt67g6rwzjbcxnww5efpg4qok6vpfeth7wx3okj52ks4wtad.onion/post/37a6fdefc028046fc8625cae8c209e88,listed,,,,,,no
braincipher,icot.es,ES,Technology,2026-08-31,http://vkvsgl7lhipjirmz6j5ubp3w3bwvxgcdbpi3fsbqngfynetqtw4w5hyd.onion/n/icot-es,listed,,,,countdown,http://vkvsgl7lhipjirmz6j5ubp3w3bwvxgcdbpi3fsbqngfynetqtw4w5hyd.onion,yes
braincipher,aeiconsultants.com,US,Professional Services,2026-08-31,http://vkvsgl7lhipjirmz6j5ubp3w3bwvxgcdbpi3fsbqngfynetqtw4w5hyd.onion/n/aeiconsultants-com,listed,,over 55 GB,,countdown,http://vkvsgl7lhipjirmz6j5ubp3w3bwvxgcdbpi3fsbqngfynetqtw4w5hyd.onion,yes
braincipher,syc.es,ES,Technology,2026-08-31,http://vkvsgl7lhipjirmz6j5ubp3w3bwvxgcdbpi3fsbqngfynetqtw4w5hyd.onion/n/syc-es,listed,,over 40 GB,,countdown,http://vkvsgl7lhipjirmz6j5ubp3w3bwvxgcdbpi3fsbqngfynetqtw4w5hyd.onion,yes
braincipher,Adviesbureau De Beuckelaer BV,NL,Professional Services,2026-08-31,http://vkvsgl7lhipjirmz6j5ubp3w3bwvxgcdbpi3fsbqngfynetqtw4w5hyd.onion/n/adviesbureau-de-beuckelaer-BV,listed,,over 150 GB,,countdown,http://vkvsgl7lhipjirmz6j5ubp3w3bwvxgcdbpi3fsbqngfynetqtw4w5hyd.onion,yes
braincipher,ahadandco.com,AE,Other,2026-08-31,http://vkvsgl7lhipjirmz6j5ubp3w3bwvxgcdbpi3fsbqngfynetqtw4w5hyd.onion/n/ahadandco-com,listed,,over 300 GB,,countdown,http://vkvsgl7lhipjirmz6j5ubp3w3bwvxgcdbpi3fsbqngfynetqtw4w5hyd.onion,yes
braincipher,sago.com,,Technology,2026-08-31,http://vkvsgl7lhipjirmz6j5ubp3w3bwvxgcdbpi3fsbqngfynetqtw4w5hyd.onion/n/sago-com,listed,,,,countdown,http://vkvsgl7lhipjirmz6j5ubp3w3bwvxgcdbpi3fsbqngfynetqtw4w5hyd.onion,yes
braincipher,crmeyer.com,DE,Professional Services,2026-08-31,http://vkvsgl7lhipjirmz6j5ubp3w3bwvxgcdbpi3fsbqngfynetqtw4w5hyd.onion/n/crmeyer-com,listed,,over 330 GB,,countdown,http://vkvsgl7lhipjirmz6j5ubp3w3bwvxgcdbpi3fsbqngfynetqtw4w5hyd.onion,yes
braincipher,ccsperfusion.com,US,Healthcare,2026-08-31,http://vkvsgl7lhipjirmz6j5ubp3w3bwvxgcdbpi3fsbqngfynetqtw4w5hyd.onion/n/ccsperfusion-com,listed,,over 200 GB,,countdown,http://vkvsgl7lhipjirmz6j5ubp3w3bwvxgcdbpi3fsbqngfynetqtw4w5hyd.onion,yes
qilin,Inmac,AR,Retail & E-Commerce,2026-08-31,http://ijzn3sicrcy7guixkzjkib4ukbiilwc3xhnmby4mcbccnsd7j2rekvqd.onion/site/blog?uuid=e4d6313d-31ac-4c53-a057-78763996a847,listed,,,,countdown,http://ijzn3sicrcy7guixkzjkib4ukbiilwc3xhnmby4mcbccnsd7j2rekvqd.onion,yes
nightspire,Easyoga,TW,Retail & E-Commerce,2026-08-31,http://nspirebcv4sy3yydtaercuut34hwc4fsxqqv4b4ye4xmo6qp3vxhulqd.onion,listed,,,,,,no
nightspire,Truckworx,US,Transportation,2026-08-31,http://nspirebcv4sy3yydtaercuut34hwc4fsxqqv4b4ye4xmo6qp3vxhulqd.onion,listed,,,,,,no
global secret group,R L Fine Chem Pvt. Ltd.,IN,Manufacturing,2026-08-31,http://o5lsqyar7ox25z734k6zaxt2vf7bsyi4q5rturi5iyxzqo3ica7bjsad.onion/project/b6CUZMNZV4BJUiGi/,listed,,18.6 GB,,listed,http://o5lsqyar7ox25z734k6zaxt2vf7bsyi4q5rturi5iyxzqo3ica7bjsad.onion,yes
orova,ASYS Corporation,TW,Technology,2026-08-31,http://maa2yprc5pldyr5hjn246hw7i66wdhglnostqgqkcbuh4vyyeos4xxyd.onion/lfqhsndqlzdhnujzge/,listed,,,,,,no
orova,"Fu Sheng Industrial Co., Ltd",HK,Manufacturing,2026-08-31,http://maa2yprc5pldyr5hjn246hw7i66wdhglnostqgqkcbuh4vyyeos4xxyd.onion/djimvmxbixinkgrrpr/,listed,,,,,,no
settra,manhattanloft.co.uk,GB,Hospitality,2026-08-31,http://settra5ldqwgtw5q7z5awbsvlksakyfojuc5slgrz5lvapune4fantqd.onion/leaks/e67342d2-12b4-422c-b8f8-406783b8d784,listed,,,,,,no
interlock,Super Systems Inc,US,Technology,2026-08-31,http://2nv4huuzjbsqncvuepdmwneo6l4ocgtxzcgdau7obcvaqebkssfpz2ad.onion/index.php?p=,listed,,390 GB,,published,http://ebhmkoohccl45qesdbvrjqtyro2hmhkmh6vkyfyjjzfllm3ix72aqaid.onion/leaks.php,yes
settra,zonarsystems.com,US,Transportation,2026-08-31,http://settra5ldqwgtw5q7z5awbsvlksakyfojuc5slgrz5lvapune4fantqd.onion/leaks/3e6ff0f3-10ea-4f17-922c-dc8eafa11ebf,listed,,,,,,no
falcon,Hayward Holdings,US,Manufacturing,2026-08-31,http://i7loab6thvz4lb7jdr3qoeumbvilwhbgnwsctnlfmvsv7g5s3vsiw6yd.onion/downloads/Hayward.7z,listed,,561 GB compressed Â· 848 GB uncompressed,,published,http://i7loab6thvz4lb7jdr3qoeumbvilwhbgnwsctnlfmvsv7g5s3vsiw6yd.onion,yes
qilin,Allied Recycling,IE,Manufacturing,2026-08-31,http://ijzn3sicrcy7guixkzjkib4ukbiilwc3xhnmby4mcbccnsd7j2rekvqd.onion/site/blog?uuid=e7223d63-284f-41ed-92ad-ff78a88d557a,listed,,,,countdown,http://ijzn3sicrcy7guixkzjkib4ukbiilwc3xhnmby4mcbccnsd7j2rekvqd.onion,yes
incransom,New Century Ophthalmology Group,US,Healthcare,2026-08-31,http://incblog6qu4y4mm4zvw5nrmue6qbwtgjsxpw6b7ixzssu36tsajldoad.onion/blog/disclosures/6a9591259cd108bf26618346,listed,,,,,,no
play,MEQ,CA,,2026-08-31,http://ipi4tiumgzjsym6pyuzrfqrtwskokxokqannmd6sa24shvr7x5kxdvqd.onion/topic.php?id=hEIeYmkZgItUu,listed,,,,,,no
play,Figgins Family Wine Estates,US,Agriculture and Food Production,2026-08-31,http://ipi4tiumgzjsym6pyuzrfqrtwskokxokqannmd6sa24shvr7x5kxdvqd.onion/topic.php?id=UmJAWJS9K2lw,listed,,,,,,no
play,KRC Machine Tool Solutions,US,Manufacturing,2026-08-31,http://ipi4tiumgzjsym6pyuzrfqrtwskokxokqannmd6sa24shvr7x5kxdvqd.onion/topic.php?id=nRz8hNyblr2Aee,listed,,,,,,no
play,Meteor Group,DE,Other,2026-08-31,http://ipi4tiumgzjsym6pyuzrfqrtwskokxokqannmd6sa24shvr7x5kxdvqd.onion/topic.php?id=ERRbEvbLM2k5Ta,listed,,,,,,no
insomnia,Metro Tulsa Foot,US,Healthcare,2026-08-31,http://i62huw7ve22rpyw6lnq3kmfump2dmsg4xpveec3ere73njwatrz74gad.onion/Company/MTFAS/,listed,,,,published,http://i62huw7ve22rpyw6lnq3kmfump2dmsg4xpveec3ere73njwatrz74gad.onion,yes
settra,diversifiedbodyandpaint.com,US,Manufacturing,2026-08-31,http://settra5ldqwgtw5q7z5awbsvlksakyfojuc5slgrz5lvapune4fantqd.onion/leaks/fe2688f1-4596-46e9-8e32-8ffebd3a0d9f,listed,,,,,,no
settra,howardlumber.com,US,Manufacturing,2026-08-31,http://settra5ldqwgtw5q7z5awbsvlksakyfojuc5slgrz5lvapune4fantqd.onion/leaks/49297801-70cb-4278-8168-d70d28d48a49,listed,,,,,,no
settra,hatch.group,GB,Professional Services,2026-08-31,http://settra5ldqwgtw5q7z5awbsvlksakyfojuc5slgrz5lvapune4fantqd.onion/leaks/84af47c0-49d8-469b-bcc4-faec6e92406e,listed,,,,,,no
settra,zayo.com,US,Technology,2026-08-31,http://settra5ldqwgtw5q7z5awbsvlksakyfojuc5slgrz5lvapune4fantqd.onion/leaks/35d59fc6-97d4-4e79-b2f7-43236b4b59c1,listed,,,,,,no
settra,cfsnow.com,CA,Technology,2026-08-31,http://settra5ldqwgtw5q7z5awbsvlksakyfojuc5slgrz5lvapune4fantqd.onion/leaks/9b8ceb72-1233-4e84-beed-8dc44488c632,listed,,,,,,no
settra,transcar.com,DE,Transportation,2026-08-31,http://settra5ldqwgtw5q7z5awbsvlksakyfojuc5slgrz5lvapune4fantqd.onion/leaks/dc63d1d2-d927-4b1c-85d6-d1a2e96c855f,listed,,,,,,no
akira,KFZ-MEISTERBETRIEB JOST GmbH,DE,Transportation,2026-08-31,http://akiral2iz6a7qgd3ayp3l6yub7xx2uep76idk3u2kollpj5z3z636bad.onion,listed,,,,,,no
akira,Gale Credit Union,US,Financial Services,2026-08-31,http://akiral2iz6a7qgd3ayp3l6yub7xx2uep76idk3u2kollpj5z3z636bad.onion,listed,,,,,,no
wallstreet,Cedar County Memorial Hospital,US,Healthcare,2026-08-31,http://4dwiv37h7hhuhjpvtn72hme4ylcv3qoe65arfc6mbweal7als6ma7pyd.onion,listed,,,,,,no
akira,WEMS,,Other,2026-08-31,http://akiralkzxzq2dsrzsrvbr2xgbbu2wgsmxryd4csgfameg52n7efvr2id.onion,listed,,,,,,no
thegentlemen,EP Manufacturing Bhd,MY,Manufacturing,2026-08-31,http://tezwsse5czllksjb7cwp65rvnk4oobmzti2znn42i43bjdfd2prqqkad.onion,listed,,,,,,no
thegentlemen,Saudi Consulting Services SAUD CONSULT,SA,Professional Services,2026-08-31,http://tezwsse5czllksjb7cwp65rvnk4oobmzti2znn42i43bjdfd2prqqkad.onion,listed,,,,,,no
incransom,zummocorp.com,US,,2026-08-31,http://incblog6qu4y4mm4zvw5nrmue6qbwtgjsxpw6b7ixzssu36tsajldoad.onion/blog/disclosures/6a955bb29cd108bf265a5154,listed,,,,,,no
incransom,www.lichtvision.com,GB,Technology,2026-08-31,http://incblog6qu4y4mm4zvw5nrmue6qbwtgjsxpw6b7ixzssu36tsajldoad.onion/blog/disclosures/6a955c739cd108bf265a6372,listed,,,,,,no
incransom,www.renorefractories.com,US,Manufacturing,2026-08-31,http://incblog6qu4y4mm4zvw5nrmue6qbwtgjsxpw6b7ixzssu36tsajldoad.onion/blog/disclosures/6a955cf79cd108bf265a7443,listed,,,,,,no
